segment_index,edge_id,global_i,global_j,src,dst,num_segments,num_unique_starts,num_unique_episodes,median_h,edge_bottleneck_score
303973,337,107641,107650,224,223,2188,512,43,7.0,0.6191565157353949
137165,143,88778,88779,87,86,3397,685,43,7.0,1.1216278354671452
8276,4,103094,103097,4,3,4567,895,42,7.0,0.5708371775563242
124373,129,2827,2837,55,54,1964,388,48,7.0,0.5797911426204267
424935,458,15331,15332,304,303,2516,484,41,7.0,0.5022402655473627
191274,196,119801,119809,167,187,1931,464,42,7.0,1.3357884073864643
113773,117,76728,76734,52,53,1727,391,35,7.0,0.6145816993069612
188125,194,142722,142732,167,166,1676,377,36,6.0,1.3357884073864643
462678,485,48186,48192,315,316,2150,453,27,7.0,0.6423751221008027
101055,105,148097,148107,46,47,5614,1117,54,7.0,1.1664980998843535
86330,85,2289,2293,31,32,758,144,15,7.0,0.7038170681089723
284032,312,160649,160656,218,198,983,190,23,7.0,0.8816696613244259
407874,440,102552,102561,292,313,759,208,40,8.0,1.1119155647980608
381067,416,107055,107060,261,241,2801,699,44,7.0,1.1119894608452026
94624,99,62579,62589,33,32,1310,286,42,7.0,0.586989255123132
376505,413,3338,3347,260,241,718,186,24,8.0,1.1119894608452026
158910,165,165490,165499,123,124,3504,645,57,7.0,0.6901232461389545
68436,52,139016,139023,12,13,4827,970,38,7.0,0.4343780295618495
33746,24,92132,92141,7,27,832,183,31,6.0,1.2483050882681392
503091,525,180993,181002,352,332,3450,777,75,7.0,1.119329782732733
410332,444,25079,25086,293,312,804,191,35,8.0,1.0306249533555365
445257,475,34676,34684,312,313,6951,1469,79,7.0,1.0310349539355537
539924,562,148928,148935,387,386,3556,691,39,7.0,0.4438264341470948
62308,45,180035,180043,11,12,1112,253,26,7.0,0.4773074013808554
530582,555,107252,107261,384,383,3150,611,39,7.0,0.4182303580580847
262183,278,52583,52589,213,212,1967,412,44,6.0,0.5858748306458231
86738,85,82090,82094,31,32,758,144,15,7.0,0.7038170681089723
352769,389,125391,125399,235,215,3043,744,48,7.0,0.7237432083932548
460375,479,171183,171191,313,312,6124,1172,62,7.0,1.0310349539355537
221533,224,179250,179259,204,223,1215,316,32,8.0,0.7820937747631929
337585,375,131468,131476,232,231,1598,285,38,7.0,1.1411627055128797
538782,562,115946,115955,387,386,3556,691,39,7.0,0.4438264341470948
389336,421,52440,52444,272,273,3435,743,41,7.0,0.8389728572309009
460033,479,161538,161543,313,312,6124,1172,62,7.0,1.0310349539355537
541940,563,170339,170344,387,388,1752,357,43,7.0,0.4438264341470948
299738,333,102048,102050,224,203,1085,328,29,8.0,0.6191565157353949
388619,421,32905,32915,272,273,3435,743,41,7.0,0.8389728572309009
415457,448,174794,174799,300,301,3610,608,52,7.0,0.752293892421816
465742,487,65774,65784,316,315,3884,690,66,7.0,0.6423751221008027
137035,143,58636,58639,87,86,3397,685,43,7.0,1.1216278354671452
470848,491,176144,176145,317,316,2220,413,48,7.0,0.5899983588744228
403686,438,64831,64835,292,293,678,163,33,6.0,1.1119155647980608
62680,48,22347,22355,11,31,945,206,27,7.0,0.7038170681089723
72484,57,38776,38778,13,12,5022,865,46,7.0,0.4343780295618495
524409,549,161433,161438,378,358,1033,192,20,7.0,1.2567413729599697
178666,186,34790,34795,158,178,2010,344,46,7.0,0.5668323279398094
545289,568,132579,132587,388,389,2407,439,67,7.0,0.7088659022355741
9792,4,152555,152558,4,3,4567,895,42,7.0,0.5708371775563242
18608,15,9657,9667,6,7,6148,1131,59,7.0,0.5426091782944411
246937,261,54610,54617,209,229,2724,563,46,6.0,1.2040851850136032
4360,2,138332,138339,3,4,5792,1015,65,7.0,0.5708371775563242
314217,348,96031,96039,227,226,2383,516,41,7.0,0.4615167349457846
511385,530,80740,80748,353,352,4031,742,47,7.0,0.6701754396575299
364726,400,65106,65113,238,218,2034,446,29,7.0,0.8816696613244259
219370,221,71639,71649,204,205,1689,301,34,7.0,0.7820937747631929
121571,126,39618,39624,54,53,2150,349,51,7.0,0.6145816993069612
365590,400,135850,135852,238,218,2034,446,29,7.0,0.8816696613244259
285071,314,77238,77246,218,217,2100,487,54,7.0,0.8816696613244259
189618,195,153360,153362,167,186,1279,385,39,8.0,1.3357884073864643
824,2,31737,31746,3,4,5792,1015,65,7.0,0.5708371775563242
8304,4,111877,111886,4,3,4567,895,42,7.0,0.5708371775563242
455761,479,25083,25091,313,312,6124,1172,62,7.0,1.0310349539355537
549866,572,74660,74667,389,390,7154,1413,89,7.0,0.7425888616027709
167437,174,123636,123646,126,146,2758,621,59,7.0,1.2918859947622392
73317,57,97749,97753,13,12,5022,865,46,7.0,0.4343780295618495
190352,196,65587,65596,167,187,1931,464,42,7.0,1.3357884073864643
248719,261,159178,159186,209,229,2724,563,46,6.0,1.2040851850136032
497402,521,160003,160013,347,326,494,139,17,8.0,0.4416835907527695
525893,550,174729,174735,381,361,1326,263,39,6.0,0.3811421748763997
537956,562,64127,64133,387,386,3556,691,39,7.0,0.4438264341470948
317297,351,183607,183609,229,209,1862,465,44,6.0,1.2040851850136032
389540,421,84130,84133,272,273,3435,743,41,7.0,0.8389728572309009
410644,444,90182,90192,293,312,804,191,35,8.0,1.0306249533555365
118923,121,82139,82145,53,52,1991,412,37,7.0,0.6145816993069612
43167,34,26094,26104,9,10,6723,1315,66,7.0,0.8979178206761399
55686,39,164620,164625,10,9,7588,1341,80,7.0,0.8979178206761399
558067,575,126094,126103,390,389,5780,1058,60,7.0,0.7425888616027709
160218,167,51215,51223,124,123,2933,579,43,7.0,0.6901232461389545
481602,506,103633,103640,332,312,2453,501,54,7.0,1.119329782732733
527546,554,116510,116518,383,384,2855,525,32,7.0,0.4182303580580847
360426,397,34851,34853,236,235,4148,791,77,7.0,0.7237432083932548
7530,4,77132,77140,4,3,4567,895,42,7.0,0.5708371775563242
237145,246,109376,109385,207,208,2651,480,51,7.0,1.3972225133438927
455061,478,182529,182538,313,293,1835,386,52,6.0,1.0310349539355537
62166,45,168772,168778,11,12,1112,253,26,7.0,0.4773074013808554
200032,203,105659,105662,186,187,1433,392,45,6.0,1.2843709165327069
51984,39,63075,63083,10,9,7588,1341,80,7.0,0.8979178206761399
237048,246,104556,104565,207,208,2651,480,51,7.0,1.3972225133438927
241698,252,12104,12113,208,209,2158,402,46,7.0,1.2040851850136032
504194,526,50146,50153,352,353,4882,1113,53,7.0,0.6701754396575299
317487,352,54655,54664,229,210,1418,448,40,8.0,0.665031004775942
168780,174,192343,192348,126,146,2758,621,59,7.0,1.2918859947622392
125562,129,113423,113433,55,54,1964,388,48,7.0,0.5797911426204267
305309,340,59607,59613,226,206,1938,464,41,7.0,1.067174264901552
214369,214,138728,138732,203,204,1689,337,48,7.0,0.7820937747631929
202823,206,66633,66643,187,166,913,243,30,8.0,1.141922868998979
181181,188,131557,131567,166,146,1463,279,32,7.0,1.2918859947622392
223850,228,39280,39290,205,206,1773,320,37,7.0,1.067174264901552
490193,515,146591,146596,341,321,1836,402,39,7.0,0.54501111574303
365671,400,144089,144096,238,218,2034,446,29,7.0,0.8816696613244259
168616,174,185174,185183,126,146,2758,621,59,7.0,1.2918859947622392
419493,451,86538,86540,301,300,2318,558,28,7.0,0.752293892421816
116526,120,62574,62580,53,33,2430,508,57,7.0,0.6145816993069612
141018,145,145979,145987,87,107,2191,480,55,7.0,0.9820359200257924
437572,469,148429,148438,306,326,1496,269,35,7.0,0.4805973720292605
297622,332,83204,83212,223,224,2604,557,36,7.0,0.6191565157353949
474701,496,104430,104435,321,301,922,195,22,7.0,0.752293892421816
170693,177,121981,121985,127,126,3197,604,48,7.0,1.181694780615308
209319,211,113847,113857,198,178,1714,324,22,7.0,0.6242252993529385
487298,512,49427,49430,340,341,2285,409,25,7.0,0.4920301440106474
516256,535,46939,46941,361,381,733,188,25,6.0,0.3811421748763997
65666,52,24838,24843,12,13,4827,970,38,7.0,0.4343780295618495
570986,581,166603,166610,393,392,4930,869,44,7.0,0.42516877339884
71704,57,24847,24852,13,12,5022,865,46,7.0,0.4343780295618495
470653,491,166459,166464,317,316,2220,413,48,7.0,0.5899983588744228
292777,323,141186,141191,222,221,980,159,24,7.0,0.9050989791035348
171277,177,137381,137383,127,126,3197,604,48,7.0,1.181694780615308
481539,506,99579,99589,332,312,2453,501,54,7.0,1.119329782732733
265835,282,136841,136850,213,232,1253,328,45,8.0,1.0962254186468878
303175,337,30886,30894,224,223,2188,512,43,7.0,0.6191565157353949
447292,475,90189,90199,312,313,6951,1469,79,7.0,1.0310349539355537
515706,534,152853,152858,361,341,1406,257,31,7.0,0.4920301440106474
417574,450,118850,118860,301,281,2247,527,56,7.0,0.934839852702454
413850,448,56814,56821,300,301,3610,608,52,7.0,0.752293892421816
502162,525,125234,125243,352,332,3450,777,75,7.0,1.119329782732733
506415,526,125769,125778,352,353,4882,1113,53,7.0,0.6701754396575299
93697,97,56573,56580,33,13,766,176,20,7.0,0.586989255123132
459271,479,136415,136421,313,312,6124,1172,62,7.0,1.0310349539355537
68629,52,162939,162948,12,13,4827,970,38,7.0,0.4343780295618495
30678,20,166973,166983,7,6,5706,1096,56,7.0,0.5426091782944411
293394,324,134939,134944,222,223,666,129,16,7.0,0.9050989791035348
83031,74,36657,36664,27,47,1222,241,27,7.0,1.2483050882681392
426154,458,163217,163227,304,303,2516,484,41,7.0,0.5022402655473627
476633,498,113671,113679,321,341,1461,285,33,7.0,0.54501111574303
440839,471,179600,179608,307,306,3304,699,36,7.0,0.4805973720292605
151010,158,87265,87266,121,122,1754,316,37,7.0,0.6495529827524277
489620,515,73354,73358,341,321,1836,402,39,7.0,0.54501111574303
470407,491,149755,149764,317,316,2220,413,48,7.0,0.5899983588744228
360546,397,51828,51837,236,235,4148,791,77,7.0,0.7237432083932548
304902,340,29655,29660,226,206,1938,464,41,7.0,1.067174264901552
186101,191,67713,67716,166,187,1046,282,32,8.0,1.141922868998979
116339,120,48731,48737,53,33,2430,508,57,7.0,0.6145816993069612
61481,45,35038,35043,11,12,1112,253,26,7.0,0.4773074013808554
39995,33,40013,40019,9,8,2461,466,59,7.0,0.8979178206761399
207236,209,129055,129064,187,206,389,110,24,7.0,1.141922868998979
250041,262,100636,100640,209,230,1019,291,39,8.0,1.2040851850136032
142307,147,58603,58613,106,86,1727,337,43,7.0,1.1216278354671452
166817,174,81241,81251,126,146,2758,621,59,7.0,1.2918859947622392
504048,526,41754,41759,352,353,4882,1113,53,7.0,0.6701754396575299
45355,34,82058,82060,9,10,6723,1315,66,7.0,0.8979178206761399
310514,345,134995,135005,227,206,1166,345,37,8.0,1.067174264901552
138345,143,141882,141886,87,86,3397,685,43,7.0,1.1216278354671452
91895,93,91434,91443,32,52,1051,227,25,7.0,0.5689117131441633
40286,33,79067,79073,9,8,2461,466,59,7.0,0.8979178206761399
40151,33,56339,56346,9,8,2461,466,59,7.0,0.8979178206761399
339699,376,85946,85947,232,233,3684,906,62,6.0,1.1619791581108354
333480,371,115751,115759,232,212,3225,743,49,7.0,1.0962254186468878
355257,392,28871,28878,235,236,2500,583,40,7.0,0.7237432083932548
18856,15,18481,18491,6,7,6148,1131,59,7.0,0.5426091782944411
122778,126,138957,138967,54,53,2150,349,51,7.0,0.6145816993069612
392158,422,59746,59749,272,292,1703,370,41,7.0,1.1119155647980608
525269,550,95705,95714,381,361,1326,263,39,6.0,0.3811421748763997
247829,261,100662,100672,209,229,2724,563,46,6.0,1.2040851850136032
143487,147,192584,192589,106,86,1727,337,43,7.0,1.1216278354671452
485982,509,64609,64619,332,353,512,150,35,8.0,1.119329782732733
17047,14,7542,7551,6,5,1302,222,32,7.0,0.4942256235210543
439830,471,70861,70868,307,306,3304,699,36,7.0,0.4805973720292605
288543,316,115344,115353,218,238,3208,669,39,7.0,0.8816696613244259
540233,562,195074,195083,387,386,3556,691,39,7.0,0.4438264341470948
431584,467,14681,14685,306,305,1673,333,42,7.0,0.4805973720292605
386035,420,77587,77595,272,252,3139,673,55,7.0,1.1940024538182468
212089,213,131774,131781,198,218,3262,622,68,7.0,0.8816696613244259
69232,52,175051,175056,12,13,4827,970,38,7.0,0.4343780295618495
7814,4,92641,92644,4,3,4567,895,42,7.0,0.5708371775563242
328638,360,107956,107960,230,231,372,62,11,7.0,1.1411627055128797
364133,400,24467,24476,238,218,2034,446,29,7.0,0.8816696613244259
4344,2,137266,137272,3,4,5792,1015,65,7.0,0.5708371775563242
226452,233,101551,101558,206,186,1044,202,23,7.0,1.2843709165327069
436656,469,45835,45844,306,326,1496,269,35,7.0,0.4805973720292605
105876,111,86330,86339,47,46,5678,1122,50,7.0,1.1664980998843535
410311,444,24019,24026,293,312,804,191,35,8.0,1.0306249533555365
544230,568,50087,50095,388,389,2407,439,67,7.0,0.7088659022355741
346730,380,51768,51773,233,214,293,73,13,8.0,1.1619791581108354
10056,4,169379,169386,4,3,4567,895,42,7.0,0.5708371775563242
213537,214,30373,30379,203,204,1689,337,48,7.0,0.7820937747631929
262448,278,73992,73999,213,212,1967,412,44,6.0,0.5858748306458231
155055,164,52668,52677,123,122,775,145,18,7.0,0.4773171113225932
85622,82,186819,186824,31,10,625,158,29,8.0,0.7038170681089723
193362,199,33617,33627,178,198,3781,724,66,7.0,0.6242252993529385
188677,195,45535,45543,167,186,1279,385,39,8.0,1.3357884073864643
127823,132,174158,174165,67,86,394,122,25,8.0,1.1216278354671452
251686,265,177221,177222,210,209,1293,300,37,6.0,1.2040851850136032
122829,126,151013,151019,54,53,2150,349,51,7.0,0.6145816993069612
66771,52,56627,56635,12,13,4827,970,38,7.0,0.4343780295618495
483514,508,15142,15150,332,352,2446,433,52,7.0,1.119329782732733
511603,530,82980,82984,353,352,4031,742,47,7.0,0.6701754396575299
112585,115,139917,139918,52,32,1615,285,39,7.0,0.5689117131441633
259708,276,162531,162539,212,232,4549,902,60,7.0,1.0962254186468878
384541,418,70782,70792,261,281,801,153,18,7.0,0.934839852702454
537821,562,55432,55438,387,386,3556,691,39,7.0,0.4438264341470948
224621,228,100379,100384,205,206,1773,320,37,7.0,1.067174264901552
118603,121,48725,48726,53,52,1991,412,37,7.0,0.6145816993069612
5772,2,192371,192373,3,4,5792,1015,65,7.0,0.5708371775563242
163648,170,143598,143607,126,106,1634,316,34,7.0,0.8607825119832312
374922,410,157899,157909,252,272,4224,748,64,7.0,1.1940024538182468
412909,448,8798,8807,300,301,3610,608,52,7.0,0.752293892421816
247144,261,63628,63633,209,229,2724,563,46,6.0,1.2040851850136032
325662,359,63639,63646,230,229,3372,705,51,7.0,0.6928147497270761
330759,367,34066,34073,231,232,825,155,24,7.0,1.1411627055128797
416105,450,962,970,301,281,2247,527,56,7.0,0.934839852702454
143680,148,36711,36719,106,87,566,155,28,8.0,0.9820359200257924
129770,138,36724,36732,86,87,3356,735,46,7.0,1.1216278354671452
504765,526,64633,64636,352,353,4882,1113,53,7.0,0.6701754396575299
212117,213,131778,131779,198,218,3262,622,68,7.0,0.8816696613244259
114466,117,136940,136947,52,53,1727,391,35,7.0,0.6145816993069612
50881,39,31602,31606,10,9,7588,1341,80,7.0,0.8979178206761399
522112,547,15163,15171,372,392,1426,298,39,7.0,0.8635553308620566
462887,485,53221,53225,315,316,2150,453,27,7.0,0.6423751221008027
544076,568,39873,39877,388,389,2407,439,67,7.0,0.7088659022355741
115728,119,190159,190167,53,32,741,196,39,8.0,0.6145816993069612
213772,214,71630,71637,203,204,1689,337,48,7.0,0.7820937747631929
444909,475,24049,24056,312,313,6951,1469,79,7.0,1.0310349539355537
189670,195,167362,167371,167,186,1279,385,39,8.0,1.3357884073864643
388403,421,23428,23437,272,273,3435,743,41,7.0,0.8389728572309009
542627,567,3453,3459,388,387,1172,210,23,7.0,0.4438264341470948
55623,39,162261,162266,10,9,7588,1341,80,7.0,0.8979178206761399
208383,211,22209,22216,198,178,1714,324,22,7.0,0.6242252993529385
289090,316,144101,144110,218,238,3208,669,39,7.0,0.8816696613244259
253529,268,85201,85206,210,230,1174,278,34,6.0,0.6928147497270761
28912,20,97811,97819,7,6,5706,1096,56,7.0,0.5426091782944411
515678,534,152847,152857,361,341,1406,257,31,7.0,0.4920301440106474
194191,199,78258,78262,178,198,3781,724,66,7.0,0.6242252993529385
197715,201,110678,110687,186,166,2279,451,46,7.0,1.2843709165327069
228377,237,49040,49041,206,207,2772,530,75,7.0,1.3972225133438927
339746,376,89245,89248,232,233,3684,906,62,6.0,1.1619791581108354
434344,468,37955,37965,306,307,3461,702,28,7.0,0.4805973720292605
82730,73,8124,8134,27,46,227,70,16,8.0,1.2483050882681392
379408,415,177738,177743,260,281,101,29,7,8.0,0.934839852702454
367273,404,68675,68684,241,260,703,187,30,8.0,1.1119894608452026
569258,581,74716,74724,393,392,4930,869,44,7.0,0.42516877339884
228813,237,96512,96522,206,207,2772,530,75,7.0,1.3972225133438927
350323,383,194865,194873,233,232,3420,720,69,7.0,1.1619791581108354
364982,400,76972,76982,238,218,2034,446,29,7.0,0.8816696613244259
165176,173,116148,116150,126,127,1965,491,35,7.0,1.181694780615308
2278,2,79860,79867,3,4,5792,1015,65,7.0,0.5708371775563242
423692,456,170978,170984,303,304,2330,472,36,7.0,0.5022402655473627
213857,214,83142,83144,203,204,1689,337,48,7.0,0.7820937747631929
433623,468,11006,11015,306,307,3461,702,28,7.0,0.4805973720292605
545873,568,186391,186393,388,389,2407,439,67,7.0,0.7088659022355741
226588,233,128855,128858,206,186,1044,202,23,7.0,1.2843709165327069
8729,4,122362,122372,4,3,4567,895,42,7.0,0.5708371775563242
169076,176,148005,148013,127,107,235,41,5,7.0,1.181694780615308
110254,112,60412,60413,47,67,1908,425,49,7.0,0.658386063454484
271493,296,25480,25489,215,235,3819,754,47,7.0,0.7237432083932548
333068,371,85978,85983,232,212,3225,743,49,7.0,1.0962254186468878
506465,526,125807,125814,352,353,4882,1113,53,7.0,0.6701754396575299
280982,306,93087,93094,217,216,1085,243,26,7.0,0.5697363003069251
528993,555,3087,3089,384,383,3150,611,39,7.0,0.4182303580580847
555947,575,59270,59274,390,389,5780,1058,60,7.0,0.7425888616027709
487856,512,113752,113758,340,341,2285,409,25,7.0,0.4920301440106474
165268,173,121993,122002,126,127,1965,491,35,7.0,1.181694780615308
315897,351,63672,63681,229,209,1862,465,44,6.0,1.2040851850136032
564931,579,140897,140899,392,393,4751,1009,35,7.0,0.42516877339884
50192,39,24267,24277,10,9,7588,1341,80,7.0,0.8979178206761399
503186,525,187454,187464,352,332,3450,777,75,7.0,1.119329782732733
239035,248,43577,43584,207,226,1244,324,37,8.0,1.3972225133438927
280510,306,52286,52292,217,216,1085,243,26,7.0,0.5697363003069251
403382,437,122084,122088,292,273,110,25,6,8.0,1.1119155647980608
441059,471,191072,191082,307,306,3304,699,36,7.0,0.4805973720292605
254405,269,143173,143178,210,231,231,72,12,8.0,1.1411627055128797
107102,111,122938,122942,47,46,5678,1122,50,7.0,1.1664980998843535
297097,332,29461,29471,223,224,2604,557,36,7.0,0.6191565157353949
480286,503,198265,198268,326,346,2223,405,41,7.0,0.389921676410541
25043,17,167243,167248,6,26,837,148,26,7.0,0.6157022221184753
147356,154,46310,46317,107,87,1384,259,32,6.0,0.9820359200257924
81345,70,82035,82037,27,7,626,152,24,6.0,1.2483050882681392
229321,237,129066,129071,206,207,2772,530,75,7.0,1.3972225133438927
564382,579,84994,85002,392,393,4751,1009,35,7.0,0.42516877339884
233638,242,55971,55980,207,186,250,55,10,8.0,1.3972225133438927
444145,473,192108,192109,312,292,2905,704,68,7.0,1.1119155647980608
154447,161,152200,152204,122,123,1860,333,36,7.0,0.4773171113225932
509365,529,50175,50183,353,332,526,165,22,7.0,1.119329782732733
466591,487,110796,110801,316,315,3884,690,66,7.0,0.6423751221008027
302374,335,175766,175775,224,205,191,47,8,8.0,0.6191565157353949
343005,377,156883,156893,232,252,1360,255,30,7.0,1.1940024538182468
329296,366,32246,32252,231,230,1502,278,37,7.0,1.1411627055128797
329157,365,111649,111659,231,229,90,50,23,10.0,1.1411627055128797
