stage,evidence_class,pre_stage30_results_status,env_name,seed,node_id,is_task_goal_node,degree,in_degree,out_degree,node_metadata_keys,dataset_idx,dataset_idx_available,embedding_match_dist,embedding_match_tolerance,exact_embedding_match
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,431,0,10,5,5,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,432,0,44,22,22,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,433,0,32,16,16,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,434,0,32,16,16,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,435,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,436,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,437,0,20,10,10,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,438,0,16,8,8,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,439,0,60,30,30,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,440,0,34,17,17,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,441,0,30,15,15,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,442,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,443,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,444,0,56,28,28,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,445,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,446,0,50,25,25,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,447,0,22,11,11,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,448,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,449,0,58,29,29,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,450,0,32,16,16,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,451,0,8,4,4,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,452,0,40,20,20,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,453,0,22,11,11,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,454,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,455,0,30,15,15,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,456,0,32,16,16,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,457,0,26,13,13,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,458,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,459,0,34,17,17,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,460,0,30,15,15,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,461,0,52,26,26,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,462,0,30,15,15,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,463,0,58,29,29,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,464,0,30,15,15,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,465,0,24,12,12,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,466,0,40,20,20,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,467,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,468,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,469,0,30,15,15,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,470,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,471,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,472,0,8,4,4,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,473,0,66,33,33,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,474,0,26,13,13,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,475,0,16,8,8,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,476,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,477,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,478,0,36,18,18,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,479,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,480,0,24,12,12,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,481,0,10,5,5,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,482,0,22,11,11,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,483,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,484,0,56,28,28,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,485,0,40,20,20,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,486,0,8,4,4,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,487,0,12,6,6,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,0,24,12,12,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,0,70,35,35,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,490,0,26,13,13,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,491,0,40,20,20,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,492,0,40,20,20,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,493,0,50,25,25,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,494,0,22,11,11,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,495,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,496,0,46,23,23,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,497,0,52,26,26,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,498,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,499,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,500,0,44,22,22,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,501,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,502,0,66,33,33,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,503,0,16,8,8,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,504,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,505,0,16,8,8,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,506,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,507,0,32,16,16,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,508,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,509,0,24,12,12,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,510,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,511,0,18,9,9,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,512,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,513,0,60,30,30,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,514,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,515,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,516,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,517,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,518,0,30,15,15,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,519,0,26,13,13,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,520,0,54,27,27,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,521,0,14,7,7,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,522,0,10,5,5,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,523,0,14,7,7,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,524,0,16,8,8,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,525,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,526,0,16,8,8,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,527,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,528,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,529,0,40,20,20,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,530,0,20,10,10,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,531,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,532,0,8,4,4,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,533,0,8,4,4,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,534,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,535,0,36,18,18,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,536,0,50,25,25,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,537,0,44,22,22,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,538,0,10,5,5,pos,,0,,,
