stage,evidence_class,pre_stage30_results_status,env_name,seed,u,v,edge_id,edge_weight,edge_weight_available,edge_metadata_keys,te_score,te_score_available,tdr_distance,tdr_distance_available,is_task_goal_edge,u_dataset_idx,v_dataset_idx,u_embedding_match_dist,v_embedding_match_dist,u_embedding_match_tolerance,v_embedding_match_tolerance,u_exact_embedding_match,v_exact_embedding_match,edge_dataset_mapping_exact,same_trajectory,same_trajectory_available,dt,dt_available,cross_trajectory,cross_trajectory_available,edge_category,src_degree,dst_degree,src_out_degree,dst_in_degree,edge_usage_count,success_episode_usage,failure_episode_usage,first_failed_frequency
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,3,46,3->46,4.625089,1,weight,,0,4.625089,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,18,24,9,12,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,3,173,3->173,3.09153,1,weight,,0,3.09153,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,18,22,9,11,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,3,182,3->182,4.6110015,1,weight,,0,4.6110015,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,18,30,9,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,3,280,3->280,7.820958,1,weight,,0,7.820958,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,18,26,9,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,3,441,3->441,7.709268,1,weight,,0,7.709268,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,18,30,9,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,3,450,3->450,7.0815163,1,weight,,0,7.0815163,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,18,32,9,16,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,3,546,3->546,7.677474,1,weight,,0,7.677474,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,18,32,9,16,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,5,4->5,7.3637185,1,weight,,0,7.3637185,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,26,15,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,72,4->72,5.58232,1,weight,,0,5.58232,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,28,15,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,128,4->128,5.4394846,1,weight,,0,5.4394846,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,30,15,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,130,4->130,6.093288,1,weight,,0,6.093288,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,30,15,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,144,4->144,7.670566,1,weight,,0,7.670566,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,30,15,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,166,4->166,4.303658,1,weight,,0,4.303658,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,24,15,12,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,167,4->167,3.1885254,1,weight,,0,3.1885254,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,30,15,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,168,4->168,5.1183066,1,weight,,0,5.1183066,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,24,15,12,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,329,4->329,7.7788916,1,weight,,0,7.7788916,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,20,15,10,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,402,4->402,7.2405953,1,weight,,0,7.2405953,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,26,15,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,469,4->469,5.320394,1,weight,,0,5.320394,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,30,15,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,530,4->530,5.910607,1,weight,,0,5.910607,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,20,15,10,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,539,4->539,5.0116806,1,weight,,0,5.0116806,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,22,15,11,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,830,4->830,7.4461985,1,weight,,0,7.4461985,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,20,15,10,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,4,922,4->922,2.801519,1,weight,,0,2.801519,1,1,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,30,20,15,10,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,4,5->4,7.3637185,1,weight,,0,7.3637185,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,30,13,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,73,5->73,4.1451774,1,weight,,0,4.1451774,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,20,13,10,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,167,5->167,7.981911,1,weight,,0,7.981911,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,30,13,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,168,5->168,3.1140723,1,weight,,0,3.1140723,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,24,13,12,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,177,5->177,7.9479213,1,weight,,0,7.9479213,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,26,13,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,329,5->329,7.924468,1,weight,,0,7.924468,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,20,13,10,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,365,5->365,6.5773277,1,weight,,0,6.5773277,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,28,13,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,402,5->402,6.781465,1,weight,,0,6.781465,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,26,13,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,425,5->425,7.160666,1,weight,,0,7.160666,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,28,13,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,456,5->456,7.817007,1,weight,,0,7.817007,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,32,13,16,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,468,5->468,6.5261846,1,weight,,0,6.5261846,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,28,13,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,469,5->469,3.2320542,1,weight,,0,3.2320542,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,30,13,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,5,756,5->756,2.1053324,1,weight,,0,2.1053324,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,20,13,10,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,7,6->7,4.078206,1,weight,,0,4.078206,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,28,17,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,25,6->25,6.8136573,1,weight,,0,6.8136573,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,28,17,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,46,6->46,7.9368706,1,weight,,0,7.9368706,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,24,17,12,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,74,6->74,4.870603,1,weight,,0,4.870603,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,46,17,23,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,124,6->124,7.986832,1,weight,,0,7.986832,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,42,17,21,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,178,6->178,3.1013057,1,weight,,0,3.1013057,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,40,17,20,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,184,6->184,7.314996,1,weight,,0,7.314996,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,22,17,11,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,191,6->191,4.0258026,1,weight,,0,4.0258026,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,28,17,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,214,6->214,3.837414,1,weight,,0,3.837414,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,32,17,16,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,280,6->280,3.953894,1,weight,,0,3.953894,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,26,17,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,296,6->296,6.537585,1,weight,,0,6.537585,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,42,17,21,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,381,6->381,6.251686,1,weight,,0,6.251686,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,26,17,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,427,6->427,6.559742,1,weight,,0,6.559742,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,48,17,24,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,441,6->441,7.4550414,1,weight,,0,7.4550414,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,30,17,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,537,6->537,7.759697,1,weight,,0,7.759697,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,44,17,22,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,563,6->563,3.9827929,1,weight,,0,3.9827929,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,40,17,20,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,6,813,6->813,7.1741257,1,weight,,0,7.1741257,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,34,16,17,8,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,6,7->6,4.078206,1,weight,,0,4.078206,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,34,14,17,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,25,7->25,3.1227522,1,weight,,0,3.1227522,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,28,14,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,46,7->46,7.991127,1,weight,,0,7.991127,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,24,14,12,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,173,7->173,7.992004,1,weight,,0,7.992004,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,22,14,11,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,178,7->178,5.9451847,1,weight,,0,5.9451847,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,40,14,20,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,184,7->184,3.9669223,1,weight,,0,3.9669223,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,22,14,11,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,191,7->191,2.6057925,1,weight,,0,2.6057925,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,28,14,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,214,7->214,5.4887466,1,weight,,0,5.4887466,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,32,14,16,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,280,7->280,2.0443585,1,weight,,0,2.0443585,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,26,14,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,305,7->305,5.771956,1,weight,,0,5.771956,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,28,14,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,381,7->381,6.290613,1,weight,,0,6.290613,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,26,14,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,441,7->441,5.4080415,1,weight,,0,5.4080415,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,30,14,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,450,7->450,7.614878,1,weight,,0,7.614878,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,32,14,16,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,7,563,7->563,7.8818474,1,weight,,0,7.8818474,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,28,40,14,20,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,8,23,8->23,6.64636,1,weight,,0,6.64636,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,46,35,23,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,8,35,8->35,4.397039,1,weight,,0,4.397039,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,50,35,25,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,8,39,8->39,6.454014,1,weight,,0,6.454014,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,54,35,27,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,8,42,8->42,7.030849,1,weight,,0,7.030849,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,46,35,23,0,0,0,0
